delivery_id,DeliveryID,order_id,OrderID,customer_id,CustomerID,carrier,Carrier,tracking_number,TrackingNum,dispatch_date,DispatchDate,estimated_delivery,EstimatedDelivery,actual_delivery,ActualDelivery,delivery_status,DeliveryStatus,delivery_attempts,Attempts,weight_kg,Weight,dimensions,Dimensions,delivery_address,DeliveryAddress,city,City,state,State,country,Country,signature_required,SignatureRequired,delivered_to,DeliveredTo,delivery_notes,SLA_met,SLAMet,return_initiated,ReturnInitiated,return_reason,tmp_del
DEL0002411,DEL0002411,ORD0004356,ORD0004356,CUST001810,CUST001810,LaserShip,UPS,IX646715064,,2022-12-29,2022-12-29,2023-01-02,2023-01-02,2023-01-06,,Pending,Returned,N/A,1,23690.0 g,4.1 kg,48x14x3 cm,48x14x3 cm,759 Blvd Phoenix,"Phoenix, IL",Phoenix,Phoenix,IL,IL,U.S.A,GB,yes,Y,Reception,Neighbor,∑ emoji 📦,No,No,Yes,Y,Quality issue,N/A
DEL0002412,DEL0002412,ORD0001703,ORD0001703,CUST000583,CUST000583,USPS,UPS,EE310870141,TRK70310863,11-07-2023,2023-07-11,2023-07-14,2023-07-14,2023-07-13,2023-07-13,Returned,Returned,1,,20.03 kg,65.36 lbs,40x16x14 cm,40x16x14 cm,,3413 Blvd Sydeny,Sydeny,Sydeny,PA,PA,USA,DE,null,1,,Left at door,Ring bell,Yes,Yes,no,TRUE,null,
DEL0002413,DEL0002413,ORD0004929,ORD0004929,CUST001272,CUST001272,DHL,USPS,VE422898737,TRK60533853,N/A,2020-08-19,09/01/2020,2020-09-01,2020-08-22,,Returned,Delivered,2,4,9.64,37510.0 g,6x52x13 cm,6x52x13 cm,5062 Ave New Yrok,New Yrok,New Yrok,New Yrok,NY,NaN,United States of America,DE,TRUE,no,,Neighbor,<br/>handle with care,Yes,Yes,,false,Not delivered,
DEL0002414,NULL,ORD0000139,ORD0000139,CUST001076,CUST001076,UPS,DHL,ER424964588,TRK12957966,10-09-2020,2020-09-10,21-09-2020,2020-09-21,09/19/2020,2020-09-19,Returned,Returned,5,4,19.49,N/A,55x20x27 cm,55x20x27 cm,7934 Ave Dallas,Dallas,Dallas,Dallas,NY,,US,,N,Y,Reception,Recipient,Fragile,Yes,Yes,Yes,No,,
DEL0002415,DEL0002415,null,ORD0001792,CUST000336,CUST000336,fedex,DHL,AH991370122,TRK61656277,,2021-05-02,,2021-05-08,,2021-05-07,DELIVERED,In Transit,4,2,3.17,4.43 kg,50x24x28 cm,50x24x28 cm,5260 Dr Philadelphia,"Philadelphia, CA",Philadelphia,Philadelphia,CA,CA,United States,FR,,false,Recipient,Left at door,Call before delivery,Yes,Yes,yes,FALSE,,
DEL0002416,DEL0002416,ORD0000688,ORD0000688,NULL,CUST000059,DHL,UPS,WS603899311,TRK17063111,2020-08-24,2020-08-24,09/01/2020,2020-09-01,2020-09-03,2020-09-03,Returned,Returned,1,1,,19.52 kg,12x17x25 cm,12x17x25 cm,"Los Angeles, FL","7605 Main St, Los Angeles, FL 78242",Los Angeles,Los Angeles,FL,FL,U.S.A,GB,yes,true,N/A,Neighbor,Leave at door,No,No,N/A,FALSE,,
DEL0002417,DEL0002417,null,ORD0003833,CUST000731,CUST000731,OnTrac,UPS,AL701304468,TRK93045120,2022-06-11,2022-06-11,06/19/2022,2022-06-19,2022-06-26,2022-06-26,Pending,Returned,5,5,0.92 kg,28.61 kg,26x20x6 cm,26x20x6 cm,"3197 Main St, Sydeny, CA 15211","9405 Lake St, Sydeny, CA 19855",Sydeny,Sydeny,CA,CA,US,FR,FALSE,TRUE,Recipient,Left at door,Leave at door,No,No,Y,N,Quality issue,
DEL0002418,DEL0002418,ORD0002420,ORD0002420,CUST001265,CUST001265,OnTrac,USPS,MA817935784,TRK94763725,22-12-2021,2021-12-22,,2021-12-31,01/07/2022,,Returned,Returned,1,2,48.91,,21x14x3 cm,21x14x3 cm,"San Antonio, FL","San Antonio, FL",San Antonio,null,FL,FL,USA,US,N,FALSE,Neighbor,Recipient,Ring bell,No,No,false,yes,Wrong item,
DEL0002419,DEL0002419,ORD0002709,ORD0002709,CUST000659,CUST000659,LaserShip,USPS,RG951644520,TRK86659343,2022-01-26,2022-01-26,2022-01-28,2022-01-28,2022-01-28,2022-01-28,In Transit,Returned,2,4,21.32 lbs,99.36 lbs,,51x25x14 cm,"Londn, NY",Londn,null,,NY,NY,U.S.A,GB,FALSE,true,Left at door,Recipient,,Yes,Yes,true,N,,
DEL0002420,DEL0002420,ORD0001117,ORD0001117,CUST001194,CUST001194,OnTrac,FedEx,DD415279335,TRK81004529,26-06-2023,2023-06-26,2023-07-01,2023-07-01,06/28/2023,N/A,DELIVERED,In Transit,5,1,43600.0 g,49.95,14x42x27 cm,14x42x27 cm,"1672 Park St, Dallas, PA 88560","9161 Lake St, Dallas, PA 17975",NULL,Dallas,PA,PA,United States of America,FR,TRUE,0,N/A,Left at door,Ring bell,Yes,,No,no,,
DEL0002421,DEL0002421,ORD9792846,ORD9792846,CUST001463,CUST001463,dhl,FedEx,UM651393592,null,10/20/2023,2023-10-20,28-10-2023,2023-10-28,2023-10-24,,delivered,In Transit,1,2,57.46 lbs,43.13 lbs,27x8x25 cm,27x8x25 cm,5258 Dr Chicago,6694 Ave Chicago,Chicago,Chicago,CA,NULL,usa,US,yes,yes,Recipient,Neighbor,∑ emoji 📦,Yes,Yes,1,TRUE,,
DEL0002422,DEL0002422,ORD0001577,ORD0001577,CUST001325,CUST001325,ups,DHL,HY749746093,TRK81408872,01/24/2021,2021-01-24,01/28/2021,2021-01-28,2021-02-01,2021-02-01,Pending,Delivered,4,4,9650.0 g,490.0 g,20x52x19 cm,20x52x19 cm,"5532 Oak St, San Antonio, CA 44387","5370 Lake St, San Antonio, CA 12654",San Antonio,San Antonio,CA,CA,usa,DE,N,TRUE,Left at door,,Fragile,No,No,0,no,Damaged,
DEL0002423,DEL0002423,ORD0004084,ORD0004084,CUST001366,CUST001366,USPS,FedEx,DW596231194,TRK22421228,2020-08-12,N/A,23-08-2020,2020-08-23,2020-08-12,2020-08-12,in_transit,Returned,NULL,3,14.87,22300.0 g,51x21x27 cm,51x21x27 cm,"San Franciso, TX","3826 Main St, San Franciso, TX 63417",San Franciso,San Franciso,TX,TX,US,FR,No,0,Recipient,Neighbor,N/A,Yes,Yes,0,FALSE,Wrong item,
DEL0002424,DEL0002424,ORD0004626,ORD0004626,CUST000761,CUST000761,OnTrac,UPS,RK115739571,TRK93210149,10/18/2022,2022-10-18,30-10-2022,2022-10-30,2022-11-07,,pending,Delivered,2,2,11.0 kg,38.42 kg,42x59x13 cm,,"9119 Oak St, San Franciso, IL 49148",,San Franciso,San Franciso,IL,IL,US,JP,NULL,N/A,NULL,Recipient,∑ emoji 📦,No,No,false,yes,,
DEL0002425,DEL0002425,ORD0000634,ORD0000634,CUST001078,CUST001078,null,FedEx,YV204904424,TRK64088191,18-07-2020,2020-07-18,31-07-2020,2020-07-31,07/19/2020,,in_transit,Delivered,4,1,12950.0 g,20.7 lbs,60x5x15 cm,60x5x15 cm,"1517 Oak St, Philadelphia, FL 19398",Philadelphia,Philadelphia,Philadelphia,FL,FL,US,JP,no,true,Recipient,Left at door,Fragile,Yes,Yes,false,TRUE,Changed mind,
DEL0002426,DEL0002426,ORD0004803,ORD0004803,CUST001479,CUST001479,FedEx,DHL,FE329721478,TRK91230312,2020-01-14,2020-01-14,01/17/2020,2020-01-17,01/21/2020,2020-01-21,delivered,Returned,4,2,48.58 kg,3870.0 g,29x57x19 cm,29x57x19 cm,San Jose,San Jose,San Jose,San Jose,NY,NY,usa,DE,Y,false,Neighbor,Neighbor,Call before delivery,No,No,null,0,Changed mind,
DEL0002427,DEL0002427,ORD0002655,ORD0002655,CUST001101,CUST001101,USPS,FedEx,CN410422870,TRK28336257,17-03-2020,2020-03-17,2020-03-29,2020-03-29,2020-03-17,2020-03-17,Delivered,Returned,4,2,38.45,69.59 lbs,25x9x27 cm,25x9x27 cm,"6766 Main St, Austin, TX 93047","Austin, TX",Austin,Austin,TX,TX,U.S.A,DE,0,FALSE,Left at door,Left at door,<br/>handle with care,Yes,Yes,false,NULL,Not delivered,
DEL0002428,DEL0002428,ORD0000236,ORD0000236,N/A,CUST001832,FedEx,DHL,null,TRK75859765,2022-08-30,2022-08-30,07-09-2022,2022-09-07,09/05/2022,2022-09-05,Lost,Returned,2,,46490.0 g,16379.999999999998 g,25x22x25 cm,25x22x25 cm,"3498 Main St, Phoenix, CA 43950",,Phoenix,Phoenix,CA,CA,United States of America,DE,FALSE,FALSE,,Recipient,,Yes,Yes,,Yes,,
DEL0002429,DEL0002429,ORD0003827,ORD0003827,CUST001413,CUST001413,UPS,FedEx,ZU473190565,TRK85656635,2022-10-01,2022-10-01,2022-10-15,2022-10-15,2022-10-15,,Delivered,Failed,1,3,41.65,46810.0 g,39x16x29 cm,39x16x29 cm,889 Ln San Jose,3901 Blvd San Jose,San Jose,San Jose,N/A,TX,USA,IN,false,true,Left at door,Left at door,<br/>handle with care,Yes,Yes,Y,N,,
DEL0002430,DEL0002430,ORD0000771,ORD0000771,CUST000768,CUST000768,null,FedEx,MM672604962,NULL,2020-09-19,2020-09-19,2020-09-23,2020-09-23,N/A,,DELIVERED,Failed,5,3,,900.0 g,58x58x21 cm,58x58x21 cm,"New York, CA","New York, CA",New York,New York,CA,CA,U.S.A,FR,no,Y,Reception,Left at door,<br/>handle with care,Yes,,NaN,TRUE,,
DEL0002431,DEL0002431,ORD0002033,ORD0002033,NaN,CUST000330,dhl,null,NaN,TRK55942899,26-02-2021,null,null,2021-03-09,2021-03-02,2021-03-02,In Transit,N/A,4,4,45750.0 g,13670.0 g,40x47x14 cm,40x47x14 cm,"2473 Park St, Sydeny, AZ 40452","6245 Lake St, Sydeny, AZ 15523",Sydeny,Sydeny,AZ,AZ,USA,US,,TRUE,,Left at door,∑ emoji 📦,NaN,Yes,yes,0,Quality issue,
DEL0002432,DEL0002432,ORD0003004,ORD0003004,CUST000452,CUST000452,DHL,USPS,PP991362031,TRK92647602,04-12-2022,2022-12-04,14-12-2022,2022-12-14,2022-12-14,2022-12-14,Delivered,Failed,1,4,NULL,10590.0 g,20x45x10 cm,,Chcago,4922 Dr Chcago,Chcago,Chcago,CA,CA,NaN,US,No,N,Reception,Left at door,NaN,Yes,Yes,N/A,N,Wrong item,
DEL0002433,NULL,ORD9427248,ORD9427248,CUST001765,CUST001765,USPS,USPS,N/A,TRK80054269,,2021-02-13,2021-02-27,2021-02-27,02/22/2021,2021-02-22,Delivered,Delivered,3,3,23720.0 g,5280.0 g,31x18x30 cm,31x18x30 cm,"Jacksonville, CA","1110 Elm St, Jacksonville, CA 12037",Jacksonville,Jacksonville,CA,CA,USA,,yes,TRUE,Neighbor,Recipient,Leave at door,Yes,Yes,Y,TRUE,Changed mind,
DEL0002434,DEL0002434,ORD0002923,ORD0002923,CUST001713,CUST001713,USPS,NULL,KF569445773,TRK84644840,01/08/2023,2023-01-08,15-01-2023,2023-01-15,2023-01-15,2023-01-15,Out for Delivery,Delivered,5,3,39.75,38.9 lbs,14x21x21 cm,14x21x21 cm,Philadelphia,"4696 Park St, Philadelphia, CA 22885",NaN,Philadelphia,CA,CA,U.S.A,DE,true,0,Left at door,Left at door,Call before delivery,Yes,Yes,no,no,,
DEL0002435,DEL0002435,ORD0000843,ORD0000843,CUST000244,CUST000244,dhl,DHL,VD433667856,TRK33344467,06/21/2022,2022-06-21,2022-06-27,2022-06-27,2022-06-24,2022-06-24,Out for Delivery,Returned,3,4,4710.0 g,40.3 kg,18x54x12 cm,18x54x12 cm,Chicago,5130 Ln Chicago,Chicago,Chicago,AZ,AZ,usa,IN,no,yes,Left at door,Recipient,Fragile,Yes,Yes,no,false,NULL,
DEL0002436,DEL0002436,ORD0003996,ORD0003996,CUST001209,CUST001209,dhl,DHL,EQ642065319,null,2023-05-24,2023-05-24,05/31/2023,2023-05-31,05/25/2023,,pending,Returned,1,1,70.69 lbs,38.14 kg,60x47x24 cm,60x47x24 cm,8322 Ln San Antonio,"San Antonio, AZ",San Antonio,San Antonio,AZ,AZ,United States,DE,FALSE,FALSE,Neighbor,Neighbor,Ring bell,Yes,Yes,null,NULL,Not delivered,
DEL0002437,DEL0002437,ORD0003280,ORD0003280,CUST001724,CUST001724,UPS,DHL,BK701670901,TRK94468986,12/14/2023,2023-12-14,2023-12-21,2023-12-21,2023-12-29,2023-12-29,delivered,Delivered,2,4,48670.0 g,29.43 kg,44x53x3 cm,44x53x3 cm,"2470 Elm St, San Jose, NY 40683","San Jose, NY",San Jose,San Jose,NY,NY,U.S.A,JP,FALSE,no,,Recipient,Ring bell,,No,false,1,Changed mind,
DEL0002438,DEL0002438,ORD0003461,ORD0003461,CUST000052,CUST000052,DHL,FedEx,BI491963118,TRK34749906,27-04-2022,2022-04-27,04/30/2022,2022-04-30,2022-04-27,2022-04-27,NaN,In Transit,3,5,108.9 lbs,2.89 kg,NULL,26x39x5 cm,San Jose,San Jose,San Jose,San Jose,PA,PA,United States,,Y,No,Recipient,Neighbor,<br/>handle with care,Yes,Yes,Yes,FALSE,Not delivered,
DEL0002439,DEL0002439,ORD0001827,ORD0001827,CUST001039,CUST001039,OnTrac,UPS,PR584914664,TRK32583080,22-07-2021,2021-07-22,28-07-2021,2021-07-28,07/29/2021,,Returned,Returned,5,3,21.45,NaN,44x15x25 cm,44x15x25 cm,3014 Blvd San Jose,"San Jose, CA",San Jose,San Jose,CA,CA,USA,US,Y,1,NULL,Recipient,Leave at door,No,No,no,true,,
DEL0002440,DEL0002440,,,CUST000713,CUST000713,USPS,FedEx,DY818095325,TRK97847007,2021-05-16,2021-05-16,21-05-2021,2021-05-21,,2021-05-16,Delivered,Delivered,4,3,49.79 kg,5020.0 g,48x58x18 cm,48x58x18 cm,750 Ln Los Angeles,9074 Ave Los Angeles,Los Angeles,Los Angeles,CA,CA,usa,JP,yes,TRUE,Neighbor,Neighbor,Ring bell,,Yes,false,1,,
DEL0002441,DEL0002441,ORD0004861,ORD0004861,CUST001411,CUST001411,FedEx,UPS,KV347751069,TRK70289435,06/04/2020,2020-06-04,06-06-2020,2020-06-06,2020-06-23,2020-06-23,Out for Delivery,Returned,2,NULL,NULL,49.65 kg,52x37x28 cm,,NULL,"Chicago, TX",Chicago,Chicago,TX,TX,US,US,false,0,Reception,,,No,No,0,N,Changed mind,
DEL0002442,DEL0002442,ORD9138252,ORD9138252,CUST001804,CUST001804,FedEx,DHL,GL675147534,TRK28756974,04/20/2022,2022-04-20,24-04-2022,2022-04-24,,2022-04-28,Out for Delivery,Delivered,NaN,2,15.41 kg,N/A,29x33x3 cm,29x33x3 cm,"New Yrok, CA",New Yrok,New Yrok,New Yrok,CA,CA,U.S.A,IN,1,0,Left at door,Left at door,,No,No,yes,No,Wrong item,
DEL0002443,DEL0002443,ORD0000939,ORD0000939,CUST001477,CUST001477,DHL,USPS,WJ979627978,TRK90394381,08/03/2022,2022-08-03,08/17/2022,2022-08-17,2022-08-04,,in_transit,In Transit,3,4,93.47 lbs,33.02 kg,25x46x21 cm,25x46x21 cm,9055 Ln Los Angeles,null,Los Angeles,Los Angeles,TX,TX,United States,GB,false,No,Recipient,Left at door,,NaN,NULL,N/A,NaN,,
DEL0002444,DEL0002444,ORD0003296,ORD0003296,CUST000193,CUST000193,DHL,USPS,UH516923451,TRK44882806,11/22/2021,2021-11-22,11/30/2021,NULL,,2021-12-11,Out for Delivery,Delivered,2,3,46.83,29.64 kg,36x51x23 cm,36x51x23 cm,NULL,"7881 Park St, New York, TX 87214",New York,New York,TX,TX,United States of America,US,Y,N,Left at door,Recipient,Fragile,No,No,FALSE,0,Wrong item,
DEL0002445,DEL0002445,ORD0002851,ORD0002851,CUST000328,CUST000328,Amazon Logistics,UPS,ZN961860904,TRK69135485,28-08-2022,2022-08-28,09/01/2022,2022-09-01,2022-09-08,2022-09-08,Out for Delivery,In Transit,3,5,4.21 kg,0.62 lbs,48x23x17 cm,48x23x17 cm,2666 Dr San Diego,1985 Dr San Diego,San Diego,San Diego,IL,IL,U.S.A,US,false,FALSE,Neighbor,,Call before delivery,No,No,0,false,Not delivered,
DEL0002446,DEL0002446,ORD0002339,ORD0002339,CUST001577,CUST001577,fedex,DHL,,N/A,2021-07-02,2021-07-02,07/11/2021,2021-07-11,07/20/2021,2021-07-20,In Transit,Returned,5,3,108.46 lbs,65.75 lbs,49x60x9 cm,49x60x9 cm,"New Yrok, TX","New Yrok, TX",New Yrok,New Yrok,TX,TX,usa,IN,No,FALSE,Recipient,Left at door,Ring bell,,No,TRUE,1,Wrong item,
DEL0002447,DEL0002447,ORD0004040,ORD0004040,CUST001080,CUST001080,USPS,UPS,WZ407427104,TRK95264623,14-07-2021,2021-07-14,07/17/2021,2021-07-17,,2021-07-19,Lost,Failed,2,4,33.02,NaN,5x58x21 cm,N/A,4422 Ave San Antonio,3684 Ln San Antonio,San Antonio,San Antonio,CA,CA,USA,DE,Yes,yes,Neighbor,,Leave at door,No,No,,TRUE,Damaged,
DEL0002448,DEL0002448,ORD0004176,ORD0004176,CUST000501,CUST000501,OnTrac,FedEx,RL584309952,TRK93115023,07-02-2020,2020-02-07,13-02-2020,2020-02-13,2020-02-18,2020-02-18,delivered,Returned,2,2,25580.0 g,41.62 kg,31x31x13 cm,31x31x13 cm,"7719 Lake St, Chcago, CA 19320",6522 Dr Chcago,,Chcago,CA,CA,USA,GB,0,false,Left at door,N/A,∑ emoji 📦,No,No,TRUE,1,,
DEL0002449,DEL0002449,,ORD0004031,CUST001812,CUST001812,LaserShip,USPS,TL563852008,TRK31791422,03-02-2022,2022-02-03,12-02-2022,2022-02-12,02/17/2022,2022-02-17,Delivered,Delivered,1,3,103.86 lbs,30.53,39x53x17 cm,39x53x17 cm,Phoenix,Phoenix,,Phoenix,N/A,IL,U.S.A,IN,false,NaN,N/A,,,No,No,Y,yes,Wrong item,
DEL0002450,DEL0002450,ORD0000323,ORD0000323,CUST001652,,Amazon Logistics,DHL,SH912972710,,2023-10-15,2023-10-15,10/26/2023,N/A,10/19/2023,2023-10-19,null,In Transit,2,5,26710.0 g,33450.0 g,32x20x17 cm,32x20x17 cm,"Dallas, AZ",Dallas,Dallas,Dallas,AZ,AZ,usa,DE,Yes,Y,Reception,null,,Yes,Yes,Yes,Yes,,
DEL0002451,DEL0002451,ORD0004598,ORD0004598,CUST001688,CUST001688,LaserShip,UPS,LJ286122301,N/A,2021-11-20,2021-11-20,11/29/2021,null,2021-11-26,,in_transit,In Transit,4,null,9.69,42.94,12x54x19 cm,12x54x19 cm,"Sydeny, TX","Sydeny, TX",Sydeny,Sydeny,TX,TX,US,US,no,Y,Left at door,Neighbor,Leave at door,Yes,Yes,0,no,Changed mind,
DEL0002452,DEL0002452,ORD0002942,ORD0002942,CUST000772,CUST000772,UPS,DHL,AH507494928,TRK49023090,2023-06-27,NULL,2023-07-03,2023-07-03,2023-07-05,2023-07-05,Pending,Returned,5,2,17.46 lbs,9.47 kg,18x10x17 cm,18x10x17 cm,New Yrok,New Yrok,New Yrok,New Yrok,TX,TX,USA,DE,1,0,Left at door,Recipient,Fragile,No,No,N,false,Wrong item,
DEL0002453,DEL0002453,ORD0004368,ORD0004368,CUST000211,CUST000211,ups,,XQ803116902,TRK88270322,01/23/2022,2022-01-23,2022-01-31,2022-01-31,2022-02-01,2022-02-01,,Delivered,4,3,49.52,99.75 lbs,24x52x16 cm,24x52x16 cm,Jacksonville,1431 Ln Jacksonville,Jacksonville,Jacksonville,CA,CA,U.S.A,GB,yes,null,N/A,Neighbor,Call before delivery,No,No,yes,0,Quality issue,
DEL0002454,DEL0002454,ORD0004146,ORD0004146,CUST000336,CUST000336,ups,USPS,IL942669780,TRK51886128,null,2023-04-02,NULL,2023-04-04,2023-04-14,2023-04-14,pending,Returned,4,4,17.87,11.16 kg,NULL,54x17x21 cm,"New York, NY","9966 Main St, New York, NY 14668",New York,New York,NY,NY,United States of America,FR,Y,true,N/A,Left at door,Ring bell,No,No,TRUE,no,Damaged,
DEL0002455,DEL0002455,ORD0003888,ORD0003888,CUST001383,CUST001383,USPS,FedEx,SV476853647,TRK18689003,2023-07-03,2023-07-03,2023-07-04,2023-07-04,,2023-07-22,Returned,Failed,5,NULL,43.67,10.56 lbs,8x58x11 cm,8x58x11 cm,Los Angeles,Los Angeles,Los Angeles,Los Angeles,CA,CA,United States of America,DE,true,0,Reception,,Fragile,No,No,N/A,FALSE,NaN,
DEL0002456,DEL0002456,ORD0002317,ORD0002317,CUST001254,CUST001254,fedex,FedEx,AS619982541,TRK27129069,2023-11-03,2023-11-03,16-11-2023,null,2023-11-06,2023-11-06,Out for Delivery,Failed,5,4,67.89 lbs,12.88 lbs,55x20x28 cm,55x20x28 cm,New Yrok,8142 Ave New Yrok,New Yrok,New Yrok,NY,NY,United States of America,US,false,NULL,Reception,Neighbor,∑ emoji 📦,Yes,Yes,1,TRUE,N/A,
DEL0002457,DEL0002457,ORD0000479,ORD0000479,CUST000762,CUST000762,NULL,UPS,FC256909967,TRK88815077,2023-07-23,null,30-07-2023,2023-07-30,2023-08-11,2023-08-11,Lost,Delivered,2,,43440.0 g,35.54,40x48x5 cm,40x48x5 cm,887 Ln Austin,Austin,Austin,Austin,NY,NY,United States of America,GB,Yes,Y,,Left at door,<br/>handle with care,No,No,no,true,,
DEL0002458,DEL0002458,null,ORD0000866,CUST000074,CUST000074,Amazon Logistics,USPS,NaN,TRK85023156,01/18/2022,2022-01-18,2022-01-23,2022-01-23,2022-01-13,2022-01-13,delivered,Returned,1,5,NULL,38.47 kg,34x13x9 cm,34x13x9 cm,"San Antonio, CA","San Antonio, CA",San Antonio,San Antonio,CA,CA,United States of America,FR,1,Yes,N/A,,Call before delivery,Yes,Yes,No,N,Damaged,
DEL0002459,DEL0002459,ORD9339864,ORD9339864,CUST001676,CUST001676,null,UPS,SW899064130,TRK93700925,2020-12-02,2020-12-02,2020-12-10,2020-12-10,2020-12-09,2020-12-09,Failed,Failed,1,,75.81 lbs,15.57,26x38x27 cm,26x38x27 cm,Phoenix,"2566 Main St, Phoenix, NY 62381",Phoenix,Phoenix,NY,NY,United States of America,JP,no,N,N/A,,<br/>handle with care,Yes,Yes,false,No,Damaged,
DEL0002460,DEL0002460,ORD0000392,ORD0000392,CUST000718,CUST000718,UPS,DHL,XV318417678,TRK36367340,06/08/2022,2022-06-08,13-06-2022,2022-06-13,06/03/2022,2022-06-03,In Transit,Failed,2,5,44540.0 g,null,19x45x22 cm,19x45x22 cm,6023 Ln Los Angeles,"Los Angeles, CA",Los Angeles,Los Angeles,CA,CA,United States,DE,N,0,Neighbor,Left at door,<br/>handle with care,Yes,Yes,Yes,Yes,Quality issue,N/A
DEL0002461,DEL0002461,N/A,ORD0003359,CUST001784,CUST001784,Amazon Logistics,N/A,BB265866783,TRK50692910,04/29/2022,2022-04-29,2022-05-10,2022-05-10,2022-05-04,2022-05-04,Lost,Delivered,4,5,21.12 lbs,9.78,41x59x27 cm,41x59x27 cm,"Sydeny, CA","4080 Lake St, Sydeny, CA 50223",Sydeny,Sydeny,CA,CA,usa,GB,TRUE,FALSE,,Left at door,,Yes,Yes,,,,
DEL0002462,DEL0002462,ORD0002510,ORD0002510,CUST000287,CUST000287,LaserShip,DHL,PT192446273,TRK58522797,12/12/2023,2023-12-12,21-12-2023,2023-12-21,,2023-12-15,Delivered,Delivered,3,2,28.98,17.74,21x30x11 cm,21x30x11 cm,"Chcago, TX",Chcago,Chcago,Chcago,TX,TX,U.S.A,IN,yes,,,,Call before delivery,Yes,Yes,N,Yes,Quality issue,
DEL0002463,DEL0002463,,ORD0004690,CUST000623,CUST000623,FedEx,UPS,XP750252883,TRK90086894,18-02-2022,2022-02-18,02/23/2022,2022-02-23,2022-03-01,2022-03-01,Pending,Failed,2,4,9950.0 g,96.69 lbs,25x30x21 cm,25x30x21 cm,8639 Blvd New York,"7429 Lake St, New York, TX 52305",New York,New York,TX,TX,NULL,US,true,false,Reception,Neighbor,Ring bell,No,No,no,true,,
DEL0002464,DEL0002464,ORD0002313,,CUST001667,CUST001667,LaserShip,DHL,JR121795831,TRK70750855,2023-11-15,2023-11-15,2023-11-17,2023-11-17,null,,pending,Returned,5,4,7.5 lbs,41760.0 g,23x60x17 cm,23x60x17 cm,NULL,"5017 Main St, San Franciso, TX 80374",San Franciso,San Franciso,TX,TX,United States,GB,Yes,No,Neighbor,,Call before delivery,No,No,TRUE,Y,Changed mind,NaN
DEL0002465,N/A,ORD0003139,ORD0003139,NULL,CUST000265,fedex,USPS,NN819790367,TRK37500424,2020-12-22,2020-12-22,01/02/2021,2021-01-02,2020-12-28,,pending,In Transit,3,4,1610.0 g,NaN,20x43x19 cm,20x43x19 cm,San Franciso,"San Franciso, NY",San Franciso,San Franciso,NY,NY,United States of America,GB,N,N,Neighbor,Neighbor,<br/>handle with care,Yes,Yes,yes,TRUE,Changed mind,
DEL0002466,DEL0002466,ORD0003282,ORD0003282,CUST000775,CUST000775,ups,FedEx,NULL,N/A,2023-02-22,2023-02-22,02/23/2023,2023-02-23,2023-02-28,2023-02-28,Out for Delivery,Returned,1,1,49.28 kg,22.96,17x50x29 cm,17x50x29 cm,"Chcago, TX",Chcago,Chcago,Chcago,TX,TX,U.S.A,GB,no,no,Reception,Neighbor,Call before delivery,No,NaN,N/A,TRUE,,
DEL0002467,DEL0002467,ORD0001600,N/A,CUST001374,CUST001374,DHL,DHL,JD644396063,TRK61040900,2020-03-21,2020-03-21,03/23/2020,2020-03-23,,,Lost,Delivered,2,4,20.47,58.04 lbs,53x30x25 cm,53x30x25 cm,"6158 Lake St, Dallas, TX 71696","Dallas, TX",Dallas,Dallas,TX,TX,US,GB,0,TRUE,Left at door,Recipient,N/A,Yes,null,FALSE,0,Quality issue,
DEL0002468,DEL0002468,ORD0001807,ORD0001807,CUST001150,CUST001150,UPS,DHL,,TRK42098694,01-10-2023,2023-10-01,2023-10-09,2023-10-09,,2023-10-10,Out for Delivery,Delivered,1,4,22.41 kg,70.07 lbs,19x31x2 cm,19x31x2 cm,"Londn, TX","2473 Lake St, Londn, TX 49769",Londn,Londn,TX,TX,U.S.A,FR,NULL,TRUE,N/A,Neighbor,Ring bell,No,No,no,TRUE,Wrong item,
DEL0002469,DEL0002469,ORD0001684,ORD0001684,CUST001110,CUST001110,dhl,DHL,DC255740014,TRK69905426,05/19/2022,2022-05-19,,2022-05-31,NaN,2022-06-05,Out for Delivery,Returned,null,4,34.69 kg,38440.0 g,45x31x10 cm,45x31x10 cm,San Jose,"San Jose, PA",San Jose,San Jose,PA,PA,USA,FR,FALSE,TRUE,Recipient,,<br/>handle with care,No,No,,Y,,
DEL0002470,DEL0002470,ORD0004119,ORD0004119,CUST000158,CUST000158,null,FedEx,CS867347455,TRK89409176,2021-02-24,2021-02-24,10-03-2021,2021-03-10,null,,Lost,Failed,3,5,49.41,2480.0 g,57x37x24 cm,57x37x24 cm,"2985 Elm St, Chcago, PA 71163",3025 Blvd Chcago,Chcago,Chcago,PA,PA,,IN,0,yes,Neighbor,Recipient,Ring bell,No,No,Y,Yes,Wrong item,
DEL0002471,DEL0002471,ORD0001488,ORD0001488,CUST001585,CUST001585,LaserShip,DHL,WT891102895,TRK60486837,15-01-2021,2021-01-15,01/27/2021,2021-01-27,2021-01-20,2021-01-20,DELIVERED,Delivered,4,1,9.81 lbs,10.87,40x37x2 cm,40x37x2 cm,87 Dr Londn,"8774 Oak St, Londn, CA 81576",Londn,Londn,CA,CA,USA,DE,0,Y,,Recipient,Fragile,Yes,Yes,1,Yes,Wrong item,
